연도,변동사유발생연월일,판매업의종류,구분,업체명,소재지
2012,20120426,일반대리점,신규,(주)한유L&S,전라남도 광양시 제철로 1655-251
2012,20120426,주유소,폐업,GS칼텍스금강로점,전라북도 군산시 조촌동 833-3
2012,20120427,용제판매소,신규등록,(주)선인네트웍스,충청남도 금산군 추부면 서대리 458번지 19호 
2012,20120427,주유소,폐업,제일주유소,부산광역시 사상구 덕포동 395-4
2012,20120427,주유소,사업재개시,㈜이은산업경원주유소,경기도 성남시 수정구 성남대로 1414
2012,20120428,주유소,개시,서수주유소,전라북도 군산시 서수면 서수리 696-28
2012,20120430,일반판매소,폐업,공단석유,경상북도 구미시 비산5길 30 (비산동)
2012,20120430,일반판매소,폐업,괴산농협소수지소,충청북도 괴산군 소수면 수리 599-4
2012,20120430,주유소,폐업,괴정주유소,대전광역시 서구 괴정동 86-3
2012,20120430,주유소,휴업,그린주유소,전라북도 남원시 주천면 호기리 246-13
2012,20120430,일반판매소,폐업,내내석유,부산광역시 동구 좌천동 820-85
2012,20120430,주유소,휴업,뉴월드주유소,경기도 파주시 법원읍 대능리 119-1
2012,20120430,주유소,휴업,대박오일뱅크주유소,경상남도 합천군 율곡면 대야로 1749
2012,20120430,일반판매소,폐업,대성석유,광주광역시 남구 봉선동 913-37
2012,20120430,주유소,재개,도원주유소,대구광역시 남구 명덕로 154
2012,20120430,주유소,휴업,롯데마트충주점주유소,충청북도 충주시 충원대로 626 (칠금동)
2012,20120430,일반판매소,폐업,무등산석유,광주광역시 북구 우산동 201-62
2012,20120430,주유소,폐업,수양주유소,전라남도 무안군 청계면 사마리 523-5
2012,20120430,주유소,폐업,역전주유소,충청북도 충주시 충원대로 536 (봉방동)
2012,20120430,일반대리점,신규등록,주식회사엘투비패트로,"인천광역시 계양구 아나지로 130, 2층 (효성동)"
2012,20120430,용제대리점,신규등록,㈜에스에헤리티지,경기도 평택시 청북면 고잔리 1-762
2012,20120430,주유소,휴업,학동주유소,전라남도 고흥군 도덕면 도덕리 715-4
2012,20120430,주유소,신규등록,황금주유소,충청북도 제천시 봉양읍 북부로 292
2012,20120501,일반판매소,등록,(주)명진E,전라남도 여수시 소라면 조산로 178
2012,20120501,주유소,개시,GS칼텍스(주)신길주유소,서울특별시 영등포구 신길6동 3632-2
2012,20120501,일반판매소,폐업,명성석유,경기도 고양시 덕양구 고양동 산18-3
2012,20120501,주유소,휴업신고,상대원주유소,경기도 성남시 중원구 희망로 352 (상대원동)
2012,20120501,주유소,휴업,이담주유소,경기도 동두천시 삼육사로 733 (상패동)
2012,20120501,주유소,휴지사업재개,태평양주유소,충청북도 음성군 음성읍 음성로 482
2012,20120501,주유소,휴업,흥덕주유소,충청북도 청주시 흥덕구 사직1동 139-8
2012,20120502,주유소,휴지사업재개,공단주유소,충청북도 음성군 금왕읍 무극로 38-1
2012,20120502,일반대리점,휴업,봉림,경상남도 김해시 생림면 생림대로 740
2012,20120502,주유소,폐업,신대림주유소,서울특별시 영등포구 대림동 1082-20
2012,20120502,용제판매소,신규등록,신양산업,경기도 양주시 남면 고리 237 외 1
2012,20120502,부생연료유판매소,휴업,한신에너텍,강원도 양양군 손양면 수여리 120-2
2012,20120503,주유소,휴업,김천공단주유소,경상북도 김천시 공단로 264 (응명동)
2012,20120503,주유소,폐업,나전제일주유소,경상남도 김해시 생림면 나전리 1053-1
2012,20120503,일반판매소,휴업,대한석유,충청북도 청원군 오창읍 각리 407
2012,20120503,주유소,휴업,동운주유소,울산광역시 남구 삼산동 1551-4
2012,20120503,주유소,사업재개,매봉주유소,서울특별시 강남구 언주로 307 (역삼동 784-7)
2012,20120503,일반판매소,신규등록,명기에너지,충청북도 제천시 탑안로 28길 (고암동)
2012,20120503,주유소,사업재개,장수셀프주유소,인천광역시 부평구 십정동 316-49
2012,20120503,용제판매소,"신규등록,사업개시",태진화학㈜,충청북도 청원군 남이면 비룡리 19
2012,20120504,주유소,개시,너와나,전라남도 목포시 연산동 378-3
2012,20120504,주유소,사업재개,소문만복래주유소,대전광역시 중구 대흥동 38-22
2012,20120504,주유소,개시,신일주유소,전라북도 군산시 미장동 64-21
2012,20120504,주유소,폐업,은혜주유소,경상북도 경주시 양남면 외남로 1126
2012,20120504,용제판매소,폐업,제이디켐홀딩스(주),울산광역시 울주군 온산읍 종동길 57
2012,20120507,일반판매소,폐업,S석유,부산광역시 사하구 신평1동 536-6
2012,20120507,주유소,휴업,가든주유소,강원도 삼척시 가곡면 가곡천로 1531
2012,20120507,주유소,폐업,대성주유소,강원도 양구군 양구읍 송청리 67-1
2012,20120507,일반판매소,폐업,매송석유,경기도 화성시 매송면 어천리 506
2012,20120507,주유소,휴업,삼진주유소,부산광역시 북구 의성로 51 (덕천동)
2012,20120507,주유소,폐업,신흥주유소,충청남도 천안시 동남구 광덕면 신흥리 98-7
2012,20120507,주유소,폐업,진천주유소,대구광역시 달서구 진천동 809-2
2012,20120507,일반판매소,폐업,평창석유,강원도 평창군 평창읍 상리 9-1
2012,20120508,주유소,폐업,대성주유소,강원도 양구군 양구읍 송청리 67-1
2012,20120508,일반판매소,폐업,동부석유,강원도 평창군 진부면 하진부리 100-9
2012,20120508,주유소,폐업,로또주유소,전라남도 무안군 현경면 양학리 108-19
2012,20120508,용제판매소,폐업,새한에너지,경기도 평택시 진위면 견산리 558-1
2012,20120508,석유판매업소,일반판매소,한흥석유,부산광역시 영도구 영선동2가 181-6
2012,20120509,주유소,휴업,SK네트웍스(주)진평주유소,인천광역시 부평구 부개동 232-1
2012,20120509,주유소,폐업,경원주유소,경상남도 김해시 외동 1044-3
2012,20120509,일반판매소,폐업,영남석유,경상남도 사천시 동금동 90-10
2012,20120509,주유소,폐업,진주원예농협,경상남도 진주시 월아산로 920 (문산읍)
2012,20120510,용제판매소,폐업,(주)트래솔,"서울특별시 중구 삼일대로 363, 1203호9장교동,장교빌딩)"
2012,20120510,일반판매소,폐업,강원석유,강원도 평창군 평창읍 상리 9
2012,20120510,일반판매소,휴업,남부석유판매소,경상북도 포항시 남구 송도동 448-19
2012,20120510,주유소,등록,대신,전라남도 여수시 상암동 838
2012,20120510,일반대리점,신규등록,㈜조인에너지,"경기도 파주시 조리읍 고봉로 1039, 아트비젼텔 503호"
2012,20120510,일반판매소,폐업,한국명포석유,경상북도 성주군 선남면 명관로 74-13
2012,20120510,주유소,사업재개,한일주유소,대전광역시 중구 선화동 78-6.7.10.19.20
2012,20120511,일반대리점,신규등록,(주)한유엘앤에스,인천광역시 중구 사동 3-1 경신B/D 906호
2012,20120511,주유소,폐업,의상,경기도 수원시 영통구 창룡대로 316 (이의동)
2012,20120513,일반판매소,폐지,양지중산석유,전라북도 전주시 완산구 메너머3길 21-10
2012,20120514,주유소,신규,(주)보현에너지우리주유소,경기도 용인시 기흥구 신수로 547
2012,20120514,용제판매소,폐업,삼일세탁기상사,경기도 부천시 소사구 소사본동 210
2012,20120514,주유소,신규등록,알짜주유소,경기도 안성시 삼죽면 미장리 398
2012,20120514,주유소,휴업,우송주유소,충청북도 음성군 원남면 충청대로 60
2012,20120514,주유소,신규,㈜인산주유소,광주광역시 광산구 무진대로 80
2012,20120514,용제판매소,신규등록,㈜케미칼랜드,경기도 고양시 일산동구 장항동 849 동양메이져빌딩 1013
2012,20120514,용제판매소,신규등록,준에너지,경상남도 함안군 칠북면 화천리 1064
2012,20120514,일반판매소,폐업,중앙석유,강원도 평창군 용평면 속사리 245-10
2012,20120515,일반대리점,신규등록,(주)경남에너지판매,경상남도 고성군 마암면 남해안대로 3388
2012,20120515,주유소,휴업,SK서림주유소,경기도 평택시 고덕면 율포리 505-19
2012,20120515,석유판매업,일반판매소,동화석유,부산광역시 연제구 연산9동 482-21
2012,20120515,주유소,휴업,올림피아주유소,강원도 강릉시 경강로 2228 (포남동)
2012,20120515,주유소,폐업,정화주유소,인천광역시 남동구 구월동 688-36
2012,20120515,주유소,사업재개,제이에이치에너지(주)개나리주유소,"서울특별시 강남구 역삼동 721-20,21,22 (언주로 423)"
2012,20120515,주유소,폐지,추천주유소,전라북도 전주시 덕진구 기린대로 620 (덕진동2가)
2012,20120515,주유소,휴업,한진주유소,울산광역시 남구 신정3동 236-107
2012,20120516,용제대리점,폐업,(유)신영에너텍,전라남도 여수시 신기동 103-2
2012,20120516,용제대리점,폐업,(주)혁진,전라남도 여수시 선원동 1281-5
2012,20120516,일반판매소,폐업,그린에너지,충청북도 청주시 상당구 내덕동 128-23
2012,20120516,주유소,폐업,상동주유소,강원도 영월군 상동읍 덕구리 17
2012,20120516,주유소,휴업,오봉산주유소,대구광역시 북구 침산로 234 (침산동)
2012,20120516,일반대리점,등록,㈜제이슨코퍼레이션,"서울특별시 강남구 테헤란로63길 12 (삼성동, B동 345호)"
2012,20120516,주유소,폐업,진례주유소,경상남도 김해시 진례면 송정리 364-3
2012,20120517,일반판매소,폐업,(주)대한에너지,대전광역시 중구 오류동 182-17
2012,20120517,주유소,휴업,SK죽전주유소,경기도 용인시 수지구 용구대로 2751
2012,20120517,주유소,휴업,가좌주유소,경기도 고양시 일산서구 가좌동 220-1
2012,20120517,일반판매소,폐업,금성에너지,대전광역시 서구 갈마동 378-22
2012,20120517,주유소,사업재개,대왕주유소,충청북도 청원군 오창읍 두릉유리로 18
2012,20120517,일반판매소,폐업,온주석유,충청남도 아산시 읍내동 138-19
2012,20120517,주유소,폐업,용마고속주유소,대구광역시 달서구 당산로21길 16-6 (감삼동)
2012,20120517,일반판매소,폐업,우리상회,서울특별시 마포구 공덕동 7-249
2012,20120517,주유소,휴지,장수주유소,충청남도 아산시 온천대로 1067
2012,20120517,일반판매소,신규,태성에너지,경기도 용인시 처인구 포곡읍 석성로 985번길 5
2012,20120518,용제판매소,폐업,(유)리베유화,전라남도 고흥군 동강면 대강리 901-5
2012,20120518,주유소,폐업,대동주유소,충청남도 아산시 음봉면 송촌리 52
2012,20120518,주유소,조건부등록,대명주유소,대전광역시 중구 사정동 194-15
2012,20120518,주유소,휴업,동패주유소,경기도 파주시 동패동 312-5
2012,20120518,주유소,휴업,면목동주유소,서울특별시 중랑구 면목동 50-2호
2012,20120518,주유소,폐업,삼호주유소,"경상북도 포항시 남구 대잠동 905-3,4"
2012,20120518,용제판매소,폐업,씨에이치와이,충청북도 음성군 생극면 일생로 408
2012,20120518,주유소,휴업사업재개,알뜰한주유소,충청북도 충주시 팽고리산길 53 (금릉동)
2012,20120518,용제판매소,폐업,㈜동성에너지,부산광역시 사하구 장림동 572-2
2012,20120518,일반대리점,휴업,㈜엔맥스,경기도 안성시 보개면 이전리 250-1
2012,20120518,용제판매소,폐업,창성화학,인천광역시 남동구 논현동 444-1 수리지원상가 109호
2012,20120520,주유소,휴업,홍은주유소,서울특별시 서대문구 홍은동 342-16
2012,20120521,주유소,신규,농협클린주유소,경상북도 고령군 고령읍 대가야로 1387
2012,20120521,주유소,휴업,박물관주유소,전라북도 남원시 주천면 송치리 49-2
2012,20120521,용제판매소,휴업,삼신화학공업사,부산광역시 사상구 학장동 245-9
2012,20120521,용제판매소,신규등록,에버비스,경기도 부천시 오정구 벌말로 207
2012,20120521,용제대리점,폐업,㈜무진케미칼,경기도 부천시 원미구 소향로 223 굿모닝위너스텔3차 405호 (중동)
2012,20120521,주유소,휴업,중앙에너비스,서울특별시 용산구 한남동 704-14
2012,20120521,일반판매소,휴업,하나에너지,경상북도 안동시 북후면 옹천리 586-1
2012,20120521,일반판매소,폐업,현대상사,경상북도 경주시 업로 3505 (동방동)
2012,20120521,주유소,폐업,흥구포항제일,경상북도 포항시 남구 해도동 70-1
2012,20120522,일반판매소,휴업,거창상림석유,경상남도 거창군 거창읍 거함대로 245번지
2012,20120522,주유소,폐업,동신주유소,경기도 화성시 반월동 65-1
2012,20120522,주유소,사업재개,문평주유소,대전광역시 대덕구 대덕대로 1421 (문평동)
